Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
14-03-2026;00:00:00;15-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,392;kWh;Uitgelezen;Zonnepanelen
14-03-2026;00:00:00;15-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,754;kWh;Uitgelezen;Zonnepanelen
15-03-2026;00:00:00;16-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
15-03-2026;00:00:00;16-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
15-03-2026;00:00:00;16-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,484;kWh;Uitgelezen;Zonnepanelen
15-03-2026;00:00:00;16-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;8,443;kWh;Uitgelezen;Zonnepanelen
16-03-2026;00:00:00;17-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,945;kWh;Uitgelezen;Zonnepanelen
16-03-2026;00:00:00;17-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,225;kWh;Uitgelezen;Zonnepanelen
16-03-2026;00:00:00;17-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,398;kWh;Uitgelezen;Zonnepanelen
16-03-2026;00:00:00;17-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
17-03-2026;00:00:00;18-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,339;kWh;Uitgelezen;Zonnepanelen
17-03-2026;00:00:00;18-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;5,114;kWh;Uitgelezen;Zonnepanelen
17-03-2026;00:00:00;18-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,606;kWh;Uitgelezen;Zonnepanelen
17-03-2026;00:00:00;18-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
18-03-2026;00:00:00;19-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,406;kWh;Uitgelezen;Zonnepanelen
18-03-2026;00:00:00;19-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;6,894;kWh;Uitgelezen;Zonnepanelen
18-03-2026;00:00:00;19-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,525;kWh;Uitgelezen;Zonnepanelen
18-03-2026;00:00:00;19-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
19-03-2026;00:00:00;20-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,974;kWh;Uitgelezen;Zonnepanelen
19-03-2026;00:00:00;20-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;6,620;kWh;Uitgelezen;Zonnepanelen
19-03-2026;00:00:00;20-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,393;kWh;Uitgelezen;Zonnepanelen
19-03-2026;00:00:00;20-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
20-03-2026;00:00:00;21-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,108;kWh;Uitgelezen;Zonnepanelen
20-03-2026;00:00:00;21-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;4,995;kWh;Uitgelezen;Zonnepanelen
20-03-2026;00:00:00;21-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,479;kWh;Uitgelezen;Zonnepanelen
20-03-2026;00:00:00;21-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
21-03-2026;00:00:00;22-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
21-03-2026;00:00:00;22-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
21-03-2026;00:00:00;22-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,492;kWh;Uitgelezen;Zonnepanelen
21-03-2026;00:00:00;22-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;6,507;kWh;Uitgelezen;Zonnepanelen
22-03-2026;00:00:00;23-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
22-03-2026;00:00:00;23-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
22-03-2026;00:00:00;23-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,319;kWh;Uitgelezen;Zonnepanelen
22-03-2026;00:00:00;23-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;5,923;kWh;Uitgelezen;Zonnepanelen
23-03-2026;00:00:00;24-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,240;kWh;Uitgelezen;Zonnepanelen
23-03-2026;00:00:00;24-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;4,071;kWh;Uitgelezen;Zonnepanelen
23-03-2026;00:00:00;24-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,845;kWh;Uitgelezen;Zonnepanelen
23-03-2026;00:00:00;24-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
24-03-2026;00:00:00;25-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,182;kWh;Uitgelezen;Zonnepanelen
24-03-2026;00:00:00;25-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,879;kWh;Uitgelezen;Zonnepanelen
24-03-2026;00:00:00;25-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,013;kWh;Uitgelezen;Zonnepanelen
24-03-2026;00:00:00;25-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
25-03-2026;00:00:00;26-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,270;kWh;Uitgelezen;Zonnepanelen
25-03-2026;00:00:00;26-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;2,876;kWh;Uitgelezen;Zonnepanelen
25-03-2026;00:00:00;26-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,545;kWh;Uitgelezen;Zonnepanelen
25-03-2026;00:00:00;26-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
26-03-2026;00:00:00;27-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,802;kWh;Uitgelezen;Zonnepanelen
26-03-2026;00:00:00;27-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,965;kWh;Uitgelezen;Zonnepanelen
26-03-2026;00:00:00;27-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,203;kWh;Uitgelezen;Zonnepanelen
26-03-2026;00:00:00;27-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
27-03-2026;00:00:00;28-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,100;kWh;Uitgelezen;Zonnepanelen
27-03-2026;00:00:00;28-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,456;kWh;Uitgelezen;Zonnepanelen
27-03-2026;00:00:00;28-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,516;kWh;Uitgelezen;Zonnepanelen
27-03-2026;00:00:00;28-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
28-03-2026;00:00:00;29-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
28-03-2026;00:00:00;29-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
28-03-2026;00:00:00;29-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,583;kWh;Uitgelezen;Zonnepanelen
28-03-2026;00:00:00;29-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;5,511;kWh;Uitgelezen;Zonnepanelen
29-03-2026;00:00:00;30-03-2026;01:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;;kWh;Geen verbruik;Zonnepanelen
29-03-2026;00:00:00;30-03-2026;01:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;;kWh;Geen verbruik;Zonnepanelen
29-03-2026;00:00:00;30-03-2026;01:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;;kWh;Geen verbruik;Zonnepanelen
29-03-2026;00:00:00;30-03-2026;01:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;;kWh;Geen verbruik;Zonnepanelen
30-03-2026;00:00:00;31-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;;kWh;Geen verbruik;Zonnepanelen
30-03-2026;00:00:00;31-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;;kWh;Geen verbruik;Zonnepanelen
30-03-2026;00:00:00;31-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;;kWh;Geen verbruik;Zonnepanelen
30-03-2026;00:00:00;31-03-2026;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;;kWh;Geen verbruik;Zonnepanelen
